system_id,scenario_id,model_id,scenario_type,coverage,judge_id,rmse,mae,max_abs_error,final_state_error,support_distance,uncertainty_score,disagreement_score,invariant_residual,repair_amount,risk_score,rank_within_accepted,tags
two_tank,judge_test_ood_combined_0084,hold_last,combined_intervention,0.05,calibration_selected_candidate_ranker,0.4006960779141939,0.3114015725438189,0.7861095148904873,0.9580383929210886,14.620989913009044,0.0,0.4171117462296872,0.0267123247606044,0.0,0.7146666666666667,5,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0045,linear_narx,combined_intervention,0.05,calibration_selected_candidate_ranker,0.3677061643024332,0.275154362350307,0.6457207523950759,0.9104999330398544,14.563637730105604,0.0068882148210019,0.3979661033920818,2.025857954480202e-06,0.0,0.5156190476190476,1,LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0009,linear_narx,combined_intervention,0.05,calibration_selected_candidate_ranker,0.3528967294969556,0.261701707963956,0.6096267592429663,0.8620754651482042,14.29229253753595,0.0068882148210014,0.5588027966968477,2.04891542479951e-06,0.0,0.519047619047619,2,LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0049,linear_narx,combined_intervention,0.05,calibration_selected_candidate_ranker,0.3677151760302964,0.2744892234996728,0.6234851513773005,0.8816743597320695,14.556257572069091,0.0068882148210014,0.4348205827117674,2.035864879490663e-06,0.0,0.524952380952381,3,LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0015,linear_narx,combined_intervention,0.05,calibration_selected_candidate_ranker,0.3672570689453702,0.27175024959576,0.6019386599156826,0.8512052628389722,14.542482684159603,0.006888214821002,0.4678248879186932,2.0190075168000173e-06,0.0,0.5259047619047619,4,LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0084,linear_narx,combined_intervention,0.05,calibration_selected_candidate_ranker,0.3714204513016705,0.2760800475974632,0.631330987688119,0.8882953463066557,14.620989913009044,0.006888214821001,0.4171117462296872,2.0018298779560324e-06,0.0,0.5264761904761904,5,LOW_REPAIR_BUT_BAD;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0045,mlp_state_space,combined_intervention,0.05,calibration_selected_candidate_ranker,0.3355337614221976,0.1978280819840762,0.8970137908943747,0.9074547836759228,14.563637730105604,0.0015507011548026,0.3979661033920818,0.0152756057614853,0.0,0.6626666666666666,1,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0009,mlp_state_space,combined_intervention,0.05,calibration_selected_candidate_ranker,0.3219266491205627,0.1853701176541697,0.874041834539546,0.8797135777615129,14.29229253753595,0.0015555670280233,0.5588027966968477,0.0154909587580826,0.0,0.6634285714285713,2,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0049,mlp_state_space,combined_intervention,0.05,calibration_selected_candidate_ranker,0.3456744879336257,0.2028649960744656,0.9132025194206626,0.9232519503499718,14.556257572069091,0.0015589333825081,0.4348205827117674,0.0155641945490443,0.0,0.6727619047619048,3,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0015,mlp_state_space,combined_intervention,0.05,calibration_selected_candidate_ranker,0.3432694595608855,0.2018810455944988,0.9041995959525596,0.9129357102668032,14.542482684159603,0.0015525497958056,0.4678248879186932,0.0156101635119736,0.0,0.677142857142857,4,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_combined_0051,mlp_state_space,combined_intervention,0.05,calibration_selected_candidate_ranker,0.3020607436994358,0.1754161502724239,0.8258154832637676,0.8315396837340928,14.32195134805775,0.0015561571252846,0.6653195340489212,0.0146139220397182,0.0,0.6820952380952381,5,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE;SPLIT_SPECIFIC_FAILURE
two_tank,judge_test_ood_inflow_spike_0087,hold_last,inflow_spike,0.05,calibration_selected_candidate_ranker,0.3496115724872918,0.2915832072155168,0.6085589442488977,0.6970550543425147,5.290741590155555,0.0,0.2381598526972901,0.0193001716517093,0.0,0.5152380952380952,1,LOW_UNCERTAINTY_BUT_BAD;LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_inflow_spike_0040,hold_last,inflow_spike,0.05,calibration_selected_candidate_ranker,0.3584200835337691,0.3013851806946718,0.6216438787508634,0.7047195634768423,5.280203371771233,0.0,0.2454570813929013,0.0194777983445228,0.0,0.518095238095238,2,LOW_UNCERTAINTY_BUT_BAD;LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_inflow_spike_0059,hold_last,inflow_spike,0.05,calibration_selected_candidate_ranker,0.3847891044287947,0.3192224288891835,0.7183958962040791,0.7590731716633508,5.234333994055999,2.220446049250313e-16,0.2720013600848662,0.0195386541168865,0.0,0.5186666666666666,3,LOW_UNCERTAINTY_BUT_BAD;LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_inflow_spike_0048,hold_last,inflow_spike,0.05,calibration_selected_candidate_ranker,0.4187242099544356,0.3384065614068422,0.7986898454595615,0.8146796016456781,5.227554282880451,2.220446049250313e-16,0.303611119916948,0.0193117746958512,0.0,0.5213333333333334,4,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_inflow_spike_0093,hold_last,inflow_spike,0.05,calibration_selected_candidate_ranker,0.3672269746263942,0.3033033980586393,0.6196340060700165,0.730422458754502,5.248862100135982,0.0,0.2477166237483448,0.0202247481314761,0.0,0.5219047619047619,5,LOW_UNCERTAINTY_BUT_BAD;LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_inflow_spike_0059,mlp_state_space,inflow_spike,0.05,calibration_selected_candidate_ranker,0.1763913232055222,0.1346654411555276,0.3605154485429258,0.3066103989307127,5.234333994055999,0.0015778438680342,0.2720013600848662,0.0089137878334433,0.0,0.4729523809523809,1,LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE;NEAR_THRESHOLD_FAILURE
two_tank,judge_test_ood_inflow_spike_0087,mlp_state_space,inflow_spike,0.05,calibration_selected_candidate_ranker,0.1798592281267702,0.1371705452332416,0.3673245468559729,0.3128336014730066,5.290741590155555,0.0015787484885134,0.2381598526972901,0.0089338809242024,0.0,0.474095238095238,2,LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE;NEAR_THRESHOLD_FAILURE
two_tank,judge_test_ood_inflow_spike_0040,mlp_state_space,inflow_spike,0.05,calibration_selected_candidate_ranker,0.1805857269505723,0.1377021834164364,0.3710053823223491,0.3145565366156272,5.280203371771233,0.0015757773235248,0.2454570813929013,0.0089819231173135,0.0,0.4746666666666665,3,LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE;NEAR_THRESHOLD_FAILURE
two_tank,judge_test_ood_inflow_spike_0093,mlp_state_space,inflow_spike,0.05,calibration_selected_candidate_ranker,0.1836264772542669,0.1405616427235485,0.3768030493820911,0.3210865670453371,5.248862100135982,0.001579007320985,0.2477166237483448,0.0091812116181239,0.0,0.4773333333333334,4,LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE;NEAR_THRESHOLD_FAILURE
two_tank,judge_test_ood_inflow_spike_0070,mlp_state_space,inflow_spike,0.05,calibration_selected_candidate_ranker,0.1775077422753069,0.1362638025466087,0.3553219179509241,0.3112693483476704,5.269275231243848,0.0015784900677372,0.2703923028737418,0.0088953850591196,0.0,0.4775238095238094,5,LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE;NEAR_THRESHOLD_FAILURE
two_tank,judge_test_id_0056,hold_last,normal_policy,0.1,calibration_selected_candidate_ranker,0.154500171566276,0.1159179279472806,0.2965450367190714,0.296837048292038,1.6498119345412718,0.0,0.1044764289254829,0.0066895507125405,0.0,0.1044764289254829,10,LOW_SUPPORT_RISK_BUT_BAD;LOW_UNCERTAINTY_BUT_BAD;LOW_DISAGREEMENT_BUT_BAD;LOW_REPAIR_BUT_BAD;NEAR_THRESHOLD_FAILURE
two_tank,judge_test_ood_action_magnitude_0024,hold_last,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.1583985621857436,0.1340107844351302,0.2780027997603125,0.2755299678695188,15.18872215390818,0.0,0.3829488619396123,0.0061037095636567,0.0,0.3829488619396123,10,LOW_UNCERTAINTY_BUT_BAD;LOW_REPAIR_BUT_BAD;NEAR_THRESHOLD_FAILURE
two_tank,judge_test_ood_action_magnitude_0026,linear_narx,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.4400734673863199,0.4179814267989755,0.5729753423430788,0.5537613818767566,14.83375035642074,0.0068882148210016,0.3268340161489609,2.75455004283753e-07,0.0,0.4904761904761904,1,LOW_INVARIANT_RESIDUAL_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_action_magnitude_0067,linear_narx,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.3905709449292456,0.3541190124619474,0.523794449667049,0.5787098510917253,14.577518107749436,0.0068882148210017,0.5595666196877634,3.683289300570138e-07,0.0,0.511047619047619,2,LOW_INVARIANT_RESIDUAL_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_action_magnitude_0093,linear_narx,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.3956649502723253,0.3607642629232273,0.5103636928080357,0.5938558193083494,14.861124151104264,0.006888214821002,0.565482594291642,3.094194636672553e-07,0.0,0.5674285714285715,3,LOW_INVARIANT_RESIDUAL_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_action_magnitude_0020,linear_narx,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.4155265606428286,0.3836502481339257,0.5517801141904459,0.636841831000468,15.039955113158914,0.0068882148210019,0.4419932491041954,2.975862641001019e-07,0.0,0.5746666666666667,4,LOW_INVARIANT_RESIDUAL_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_action_magnitude_0021,linear_narx,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.4258047188117008,0.3997562159425873,0.5508441886341311,0.6168518159737231,15.011336191797277,0.0068882148210015,0.3668467274970533,3.599831876958438e-07,0.0,0.579047619047619,5,LOW_INVARIANT_RESIDUAL_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_action_magnitude_0090,linear_narx,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.4175373608577387,0.384607385778977,0.5690098062830171,0.5917438269746944,15.064140958004822,0.0068882148210011,0.4710225020684011,2.954783078711835e-07,0.0,0.582095238095238,6,LOW_INVARIANT_RESIDUAL_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_action_magnitude_0055,linear_narx,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.3910940522184833,0.357647965052391,0.4957713996905566,0.5894093206774065,14.886363059912638,0.0068882148210011,0.5933102024010254,3.24931996068826e-07,0.0,0.5832380952380952,7,LOW_INVARIANT_RESIDUAL_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_action_magnitude_0049,linear_narx,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.4471881783871499,0.4260118650921081,0.5846593579470554,0.5997239982093904,15.09462761185844,0.0068882148210012,0.3026720086796641,3.979932654293313e-07,0.0,0.5838095238095238,8,LOW_DISAGREEMENT_BUT_BAD;LOW_INVARIANT_RESIDUAL_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_action_magnitude_0016,linear_narx,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.4122808807005584,0.3831569986925845,0.5340288579880919,0.5837404781497186,14.922550317522036,0.006888214821002,0.4345172123114098,3.822781479874191e-07,0.0,0.584,9,LOW_INVARIANT_RESIDUAL_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_action_magnitude_0068,linear_narx,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.3897503394498365,0.35259958443138,0.5206677769929966,0.6064452239359994,14.870660248202489,0.0068882148210014,0.6345511923880144,3.204209123220888e-07,0.0,0.5881904761904762,10,LOW_INVARIANT_RESIDUAL_BUT_BAD;LOW_REPAIR_BUT_BAD
two_tank,judge_test_ood_action_magnitude_0067,mlp_state_space,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.2091184579301656,0.1881725484359598,0.3035065107486541,0.3835440048635048,14.577518107749436,0.0016005492352496,0.5595666196877634,0.0021558789839351,0.0,0.5998095238095238,1,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE
two_tank,judge_test_ood_action_magnitude_0026,mlp_state_space,held_out_action_magnitude,0.1,calibration_selected_candidate_ranker,0.2879819976706541,0.2684409808449412,0.387649026971443,0.4191775020158514,14.83375035642074,0.0016117484638248,0.3268340161489609,0.0017415402110994,0.0,0.6131428571428571,2,LOW_REPAIR_BUT_BAD;MODEL_SPECIFIC_FAILURE
