selection_mode,seed,system_id,badness_target,coverage,selected_judge_id,selection_metric,selection_far,selection_accepted_error,coverage_achieved,tie_breaker_used,source_split,uses_test_labels
best_calibrated_family_selected_on_calibration,3,heat_exchanger,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,3,heat_exchanger,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.008950750368692688,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,3,heat_exchanger,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.014777036961538922,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,3,heat_exchanger,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,3,heat_exchanger,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,3,two_tank,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,3,two_tank,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,3,two_tank,bad_rmse,0.05,conservative_low_coverage_judge,false_accept_rate,0.0,0.023007670934467244,0.05,False,calibration,False
best_calibrated_family_selected_on_calibration,3,two_tank,bad_rmse,0.1,logistic_calibrated_judge,false_accept_rate,0.008333333333333333,0.08636936125696164,0.1,False,calibration,False
best_calibrated_family_selected_on_calibration,3,two_tank,bad_rmse_or_event,0.05,calibration_selected_candidate_ranker,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,3,two_tank,bad_rmse_or_event,0.1,logistic_calibrated_judge,false_accept_rate,0.008333333333333333,0.008333333333333333,0.1,False,calibration,False
best_calibrated_family_selected_on_calibration,4,cstr,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,4,cstr,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,4,cstr,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.014959259678888543,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,4,cstr,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.019583665873977005,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,4,cstr,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,4,cstr,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,4,heat_exchanger,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,4,heat_exchanger,bad_event,0.1,calibration_selected_candidate_ranker,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,4,heat_exchanger,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.009456930558784002,0.05,True,calibration,False
