system_id,seed,model_id,split,true_event_rate,pred_event_rate,event_mismatch_rate,n_scenarios
cstr,9,gradient_boosted_narx,judge_test_reaction_rate_shift,0.0,0.0,0.0,10
cstr,9,gradient_boosted_narx,judge_test_unsafe_temperature_event,0.1,0.0,0.1,10
cstr,9,hold_last,judge_test_combined_feed_and_cooling_shift,0.1,0.0,0.1,10
cstr,9,hold_last,judge_test_cooling_step_change,0.0,0.0,0.0,10
cstr,9,hold_last,judge_test_feed_concentration_spike,0.0,0.0,0.0,10
cstr,9,hold_last,judge_test_feed_temperature_spike,0.0,0.0,0.0,10
cstr,9,hold_last,judge_test_id,0.0,0.0,0.0,10
cstr,9,hold_last,judge_test_reaction_rate_shift,0.0,0.0,0.0,10
cstr,9,hold_last,judge_test_unsafe_temperature_event,0.1,0.0,0.1,10
cstr,9,linear_narx,judge_test_combined_feed_and_cooling_shift,0.1,0.1,0.0,10
cstr,9,linear_narx,judge_test_cooling_step_change,0.0,0.0,0.0,10
cstr,9,linear_narx,judge_test_feed_concentration_spike,0.0,0.0,0.0,10
cstr,9,linear_narx,judge_test_feed_temperature_spike,0.0,0.0,0.0,10
cstr,9,linear_narx,judge_test_id,0.0,0.0,0.0,10
cstr,9,linear_narx,judge_test_reaction_rate_shift,0.0,0.0,0.0,10
cstr,9,linear_narx,judge_test_unsafe_temperature_event,0.1,0.0,0.1,10
cstr,9,mlp_state_space,judge_test_combined_feed_and_cooling_shift,0.1,0.2,0.3,10
cstr,9,mlp_state_space,judge_test_cooling_step_change,0.0,0.4,0.4,10
cstr,9,mlp_state_space,judge_test_feed_concentration_spike,0.0,0.0,0.0,10
cstr,9,mlp_state_space,judge_test_feed_temperature_spike,0.0,0.0,0.0,10
cstr,9,mlp_state_space,judge_test_id,0.0,0.0,0.0,10
cstr,9,mlp_state_space,judge_test_reaction_rate_shift,0.0,0.4,0.4,10
cstr,9,mlp_state_space,judge_test_unsafe_temperature_event,0.1,0.0,0.1,10
heat_exchanger,0,ensemble_mlp,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,0,ensemble_mlp,judge_test_cooling_or_heating_change,0.5,0.6,0.1,10
heat_exchanger,0,ensemble_mlp,judge_test_flow_rate_shift,0.6,0.6,0.0,10
heat_exchanger,0,ensemble_mlp,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,0,ensemble_mlp,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,0,ensemble_mlp,judge_test_inlet_temperature_spike,1.0,0.8,0.2,10
heat_exchanger,0,ensemble_mlp,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,0,gradient_boosted_narx,judge_test_combined_disturbance_shift,1.0,0.9,0.1,10
heat_exchanger,0,gradient_boosted_narx,judge_test_cooling_or_heating_change,0.5,0.7,0.2,10
heat_exchanger,0,gradient_boosted_narx,judge_test_flow_rate_shift,0.6,0.9,0.3,10
heat_exchanger,0,gradient_boosted_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,0,gradient_boosted_narx,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,0,gradient_boosted_narx,judge_test_inlet_temperature_spike,1.0,0.8,0.2,10
heat_exchanger,0,gradient_boosted_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,0,hold_last,judge_test_combined_disturbance_shift,1.0,0.0,1.0,10
heat_exchanger,0,hold_last,judge_test_cooling_or_heating_change,0.5,0.0,0.5,10
heat_exchanger,0,hold_last,judge_test_flow_rate_shift,0.6,0.0,0.6,10
heat_exchanger,0,hold_last,judge_test_heat_transfer_coefficient_shift,1.0,0.0,1.0,10
heat_exchanger,0,hold_last,judge_test_id,1.0,0.0,1.0,10
heat_exchanger,0,hold_last,judge_test_inlet_temperature_spike,1.0,0.0,1.0,10
heat_exchanger,0,hold_last,judge_test_unsafe_outlet_temperature_event,1.0,0.0,1.0,10
heat_exchanger,0,linear_narx,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,0,linear_narx,judge_test_cooling_or_heating_change,0.5,0.5,0.0,10
heat_exchanger,0,linear_narx,judge_test_flow_rate_shift,0.6,0.6,0.0,10
heat_exchanger,0,linear_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,0,linear_narx,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,0,linear_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,0,linear_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,0,mlp_state_space,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,0,mlp_state_space,judge_test_cooling_or_heating_change,0.5,0.6,0.1,10
heat_exchanger,0,mlp_state_space,judge_test_flow_rate_shift,0.6,0.5,0.1,10
heat_exchanger,0,mlp_state_space,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,0,mlp_state_space,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,0,mlp_state_space,judge_test_inlet_temperature_spike,1.0,0.8,0.2,10
heat_exchanger,0,mlp_state_space,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,1,ensemble_mlp,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,1,ensemble_mlp,judge_test_cooling_or_heating_change,0.6,0.7,0.1,10
heat_exchanger,1,ensemble_mlp,judge_test_flow_rate_shift,0.6,0.6,0.0,10
heat_exchanger,1,ensemble_mlp,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,1,ensemble_mlp,judge_test_id,1.0,0.9,0.1,10
heat_exchanger,1,ensemble_mlp,judge_test_inlet_temperature_spike,1.0,0.7,0.3,10
heat_exchanger,1,ensemble_mlp,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,1,gradient_boosted_narx,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,1,gradient_boosted_narx,judge_test_cooling_or_heating_change,0.6,0.7,0.1,10
heat_exchanger,1,gradient_boosted_narx,judge_test_flow_rate_shift,0.6,0.8,0.2,10
heat_exchanger,1,gradient_boosted_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,1,gradient_boosted_narx,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,1,gradient_boosted_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,1,gradient_boosted_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,1,hold_last,judge_test_combined_disturbance_shift,1.0,0.0,1.0,10
heat_exchanger,1,hold_last,judge_test_cooling_or_heating_change,0.6,0.0,0.6,10
heat_exchanger,1,hold_last,judge_test_flow_rate_shift,0.6,0.0,0.6,10
heat_exchanger,1,hold_last,judge_test_heat_transfer_coefficient_shift,1.0,0.0,1.0,10
heat_exchanger,1,hold_last,judge_test_id,1.0,0.0,1.0,10
heat_exchanger,1,hold_last,judge_test_inlet_temperature_spike,1.0,0.0,1.0,10
heat_exchanger,1,hold_last,judge_test_unsafe_outlet_temperature_event,1.0,0.0,1.0,10
heat_exchanger,1,linear_narx,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,1,linear_narx,judge_test_cooling_or_heating_change,0.6,0.6,0.0,10
heat_exchanger,1,linear_narx,judge_test_flow_rate_shift,0.6,0.6,0.0,10
heat_exchanger,1,linear_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,1,linear_narx,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,1,linear_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,1,linear_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,1,mlp_state_space,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,1,mlp_state_space,judge_test_cooling_or_heating_change,0.6,0.6,0.0,10
heat_exchanger,1,mlp_state_space,judge_test_flow_rate_shift,0.6,0.6,0.0,10
heat_exchanger,1,mlp_state_space,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,1,mlp_state_space,judge_test_id,1.0,0.9,0.1,10
heat_exchanger,1,mlp_state_space,judge_test_inlet_temperature_spike,1.0,0.7,0.3,10
heat_exchanger,1,mlp_state_space,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,2,ensemble_mlp,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,2,ensemble_mlp,judge_test_cooling_or_heating_change,0.9,0.7,0.2,10
heat_exchanger,2,ensemble_mlp,judge_test_flow_rate_shift,0.7,0.4,0.3,10
heat_exchanger,2,ensemble_mlp,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,2,ensemble_mlp,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,2,ensemble_mlp,judge_test_inlet_temperature_spike,1.0,0.9,0.1,10
heat_exchanger,2,ensemble_mlp,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,2,gradient_boosted_narx,judge_test_combined_disturbance_shift,1.0,0.8,0.2,10
heat_exchanger,2,gradient_boosted_narx,judge_test_cooling_or_heating_change,0.9,0.9,0.0,10
heat_exchanger,2,gradient_boosted_narx,judge_test_flow_rate_shift,0.7,0.9,0.2,10
heat_exchanger,2,gradient_boosted_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,2,gradient_boosted_narx,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,2,gradient_boosted_narx,judge_test_inlet_temperature_spike,1.0,0.9,0.1,10
heat_exchanger,2,gradient_boosted_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,2,hold_last,judge_test_combined_disturbance_shift,1.0,0.0,1.0,10
heat_exchanger,2,hold_last,judge_test_cooling_or_heating_change,0.9,0.0,0.9,10
heat_exchanger,2,hold_last,judge_test_flow_rate_shift,0.7,0.0,0.7,10
heat_exchanger,2,hold_last,judge_test_heat_transfer_coefficient_shift,1.0,0.0,1.0,10
heat_exchanger,2,hold_last,judge_test_id,1.0,0.0,1.0,10
heat_exchanger,2,hold_last,judge_test_inlet_temperature_spike,1.0,0.0,1.0,10
heat_exchanger,2,hold_last,judge_test_unsafe_outlet_temperature_event,1.0,0.0,1.0,10
heat_exchanger,2,linear_narx,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,2,linear_narx,judge_test_cooling_or_heating_change,0.9,0.9,0.0,10
heat_exchanger,2,linear_narx,judge_test_flow_rate_shift,0.7,0.7,0.0,10
heat_exchanger,2,linear_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,2,linear_narx,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,2,linear_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,2,linear_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,2,mlp_state_space,judge_test_combined_disturbance_shift,1.0,0.9,0.1,10
heat_exchanger,2,mlp_state_space,judge_test_cooling_or_heating_change,0.9,0.8,0.1,10
heat_exchanger,2,mlp_state_space,judge_test_flow_rate_shift,0.7,0.6,0.1,10
heat_exchanger,2,mlp_state_space,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,2,mlp_state_space,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,2,mlp_state_space,judge_test_inlet_temperature_spike,1.0,0.9,0.1,10
heat_exchanger,2,mlp_state_space,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,3,ensemble_mlp,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,3,ensemble_mlp,judge_test_cooling_or_heating_change,0.4,0.4,0.0,10
heat_exchanger,3,ensemble_mlp,judge_test_flow_rate_shift,0.6,0.5,0.1,10
heat_exchanger,3,ensemble_mlp,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,3,ensemble_mlp,judge_test_id,1.0,0.9,0.1,10
heat_exchanger,3,ensemble_mlp,judge_test_inlet_temperature_spike,1.0,0.7,0.3,10
heat_exchanger,3,ensemble_mlp,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,3,gradient_boosted_narx,judge_test_combined_disturbance_shift,1.0,0.9,0.1,10
heat_exchanger,3,gradient_boosted_narx,judge_test_cooling_or_heating_change,0.4,0.7,0.3,10
heat_exchanger,3,gradient_boosted_narx,judge_test_flow_rate_shift,0.6,0.8,0.2,10
heat_exchanger,3,gradient_boosted_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,3,gradient_boosted_narx,judge_test_id,1.0,0.9,0.1,10
heat_exchanger,3,gradient_boosted_narx,judge_test_inlet_temperature_spike,1.0,0.9,0.1,10
heat_exchanger,3,gradient_boosted_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,3,hold_last,judge_test_combined_disturbance_shift,1.0,0.0,1.0,10
heat_exchanger,3,hold_last,judge_test_cooling_or_heating_change,0.4,0.0,0.4,10
heat_exchanger,3,hold_last,judge_test_flow_rate_shift,0.6,0.0,0.6,10
heat_exchanger,3,hold_last,judge_test_heat_transfer_coefficient_shift,1.0,0.0,1.0,10
heat_exchanger,3,hold_last,judge_test_id,1.0,0.0,1.0,10
heat_exchanger,3,hold_last,judge_test_inlet_temperature_spike,1.0,0.0,1.0,10
heat_exchanger,3,hold_last,judge_test_unsafe_outlet_temperature_event,1.0,0.0,1.0,10
heat_exchanger,3,linear_narx,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,3,linear_narx,judge_test_cooling_or_heating_change,0.4,0.4,0.0,10
heat_exchanger,3,linear_narx,judge_test_flow_rate_shift,0.6,0.6,0.0,10
heat_exchanger,3,linear_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,3,linear_narx,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,3,linear_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,3,linear_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,3,mlp_state_space,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,3,mlp_state_space,judge_test_cooling_or_heating_change,0.4,0.2,0.2,10
heat_exchanger,3,mlp_state_space,judge_test_flow_rate_shift,0.6,0.5,0.1,10
heat_exchanger,3,mlp_state_space,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,3,mlp_state_space,judge_test_id,1.0,0.9,0.1,10
heat_exchanger,3,mlp_state_space,judge_test_inlet_temperature_spike,1.0,0.6,0.4,10
heat_exchanger,3,mlp_state_space,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,4,ensemble_mlp,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,4,ensemble_mlp,judge_test_cooling_or_heating_change,0.3,0.4,0.1,10
heat_exchanger,4,ensemble_mlp,judge_test_flow_rate_shift,0.7,0.6,0.1,10
heat_exchanger,4,ensemble_mlp,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,4,ensemble_mlp,judge_test_id,0.9,0.9,0.0,10
heat_exchanger,4,ensemble_mlp,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,4,ensemble_mlp,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,4,gradient_boosted_narx,judge_test_combined_disturbance_shift,1.0,0.9,0.1,10
heat_exchanger,4,gradient_boosted_narx,judge_test_cooling_or_heating_change,0.3,0.7,0.4,10
heat_exchanger,4,gradient_boosted_narx,judge_test_flow_rate_shift,0.7,0.8,0.1,10
heat_exchanger,4,gradient_boosted_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,4,gradient_boosted_narx,judge_test_id,0.9,0.9,0.0,10
heat_exchanger,4,gradient_boosted_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,4,gradient_boosted_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,4,hold_last,judge_test_combined_disturbance_shift,1.0,0.0,1.0,10
heat_exchanger,4,hold_last,judge_test_cooling_or_heating_change,0.3,0.0,0.3,10
heat_exchanger,4,hold_last,judge_test_flow_rate_shift,0.7,0.0,0.7,10
heat_exchanger,4,hold_last,judge_test_heat_transfer_coefficient_shift,1.0,0.0,1.0,10
heat_exchanger,4,hold_last,judge_test_id,0.9,0.0,0.9,10
heat_exchanger,4,hold_last,judge_test_inlet_temperature_spike,1.0,0.0,1.0,10
heat_exchanger,4,hold_last,judge_test_unsafe_outlet_temperature_event,1.0,0.0,1.0,10
heat_exchanger,4,linear_narx,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,4,linear_narx,judge_test_cooling_or_heating_change,0.3,0.4,0.1,10
heat_exchanger,4,linear_narx,judge_test_flow_rate_shift,0.7,0.7,0.0,10
heat_exchanger,4,linear_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,4,linear_narx,judge_test_id,0.9,0.9,0.0,10
heat_exchanger,4,linear_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,4,linear_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,4,mlp_state_space,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,4,mlp_state_space,judge_test_cooling_or_heating_change,0.3,0.5,0.2,10
heat_exchanger,4,mlp_state_space,judge_test_flow_rate_shift,0.7,0.8,0.1,10
heat_exchanger,4,mlp_state_space,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,4,mlp_state_space,judge_test_id,0.9,0.9,0.0,10
heat_exchanger,4,mlp_state_space,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,4,mlp_state_space,judge_test_unsafe_outlet_temperature_event,1.0,0.8,0.2,10
heat_exchanger,5,ensemble_mlp,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,5,ensemble_mlp,judge_test_cooling_or_heating_change,0.4,0.7,0.3,10
heat_exchanger,5,ensemble_mlp,judge_test_flow_rate_shift,0.5,0.5,0.0,10
heat_exchanger,5,ensemble_mlp,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,5,ensemble_mlp,judge_test_id,0.8,0.8,0.0,10
heat_exchanger,5,ensemble_mlp,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,5,ensemble_mlp,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,5,gradient_boosted_narx,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,5,gradient_boosted_narx,judge_test_cooling_or_heating_change,0.4,0.9,0.5,10
heat_exchanger,5,gradient_boosted_narx,judge_test_flow_rate_shift,0.5,0.8,0.3,10
heat_exchanger,5,gradient_boosted_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,5,gradient_boosted_narx,judge_test_id,0.8,0.8,0.0,10
heat_exchanger,5,gradient_boosted_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,5,gradient_boosted_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,5,hold_last,judge_test_combined_disturbance_shift,1.0,0.0,1.0,10
heat_exchanger,5,hold_last,judge_test_cooling_or_heating_change,0.4,0.0,0.4,10
heat_exchanger,5,hold_last,judge_test_flow_rate_shift,0.5,0.0,0.5,10
heat_exchanger,5,hold_last,judge_test_heat_transfer_coefficient_shift,1.0,0.0,1.0,10
heat_exchanger,5,hold_last,judge_test_id,0.8,0.0,0.8,10
heat_exchanger,5,hold_last,judge_test_inlet_temperature_spike,1.0,0.0,1.0,10
heat_exchanger,5,hold_last,judge_test_unsafe_outlet_temperature_event,1.0,0.0,1.0,10
heat_exchanger,5,linear_narx,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,5,linear_narx,judge_test_cooling_or_heating_change,0.4,0.4,0.0,10
heat_exchanger,5,linear_narx,judge_test_flow_rate_shift,0.5,0.5,0.0,10
heat_exchanger,5,linear_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,5,linear_narx,judge_test_id,0.8,0.8,0.0,10
heat_exchanger,5,linear_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,5,linear_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,5,mlp_state_space,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,5,mlp_state_space,judge_test_cooling_or_heating_change,0.4,0.6,0.2,10
heat_exchanger,5,mlp_state_space,judge_test_flow_rate_shift,0.5,0.5,0.0,10
heat_exchanger,5,mlp_state_space,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,5,mlp_state_space,judge_test_id,0.8,0.8,0.0,10
heat_exchanger,5,mlp_state_space,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,5,mlp_state_space,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,6,ensemble_mlp,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,6,ensemble_mlp,judge_test_cooling_or_heating_change,0.6,0.8,0.2,10
heat_exchanger,6,ensemble_mlp,judge_test_flow_rate_shift,0.7,0.7,0.0,10
heat_exchanger,6,ensemble_mlp,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,6,ensemble_mlp,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,6,ensemble_mlp,judge_test_inlet_temperature_spike,1.0,0.9,0.1,10
heat_exchanger,6,ensemble_mlp,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,6,gradient_boosted_narx,judge_test_combined_disturbance_shift,1.0,0.7,0.3,10
heat_exchanger,6,gradient_boosted_narx,judge_test_cooling_or_heating_change,0.6,0.9,0.3,10
heat_exchanger,6,gradient_boosted_narx,judge_test_flow_rate_shift,0.7,0.9,0.2,10
heat_exchanger,6,gradient_boosted_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,6,gradient_boosted_narx,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,6,gradient_boosted_narx,judge_test_inlet_temperature_spike,1.0,0.8,0.2,10
heat_exchanger,6,gradient_boosted_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,6,hold_last,judge_test_combined_disturbance_shift,1.0,0.0,1.0,10
heat_exchanger,6,hold_last,judge_test_cooling_or_heating_change,0.6,0.0,0.6,10
heat_exchanger,6,hold_last,judge_test_flow_rate_shift,0.7,0.0,0.7,10
heat_exchanger,6,hold_last,judge_test_heat_transfer_coefficient_shift,1.0,0.0,1.0,10
heat_exchanger,6,hold_last,judge_test_id,1.0,0.0,1.0,10
heat_exchanger,6,hold_last,judge_test_inlet_temperature_spike,1.0,0.0,1.0,10
heat_exchanger,6,hold_last,judge_test_unsafe_outlet_temperature_event,1.0,0.0,1.0,10
heat_exchanger,6,linear_narx,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,6,linear_narx,judge_test_cooling_or_heating_change,0.6,0.7,0.1,10
heat_exchanger,6,linear_narx,judge_test_flow_rate_shift,0.7,0.7,0.0,10
heat_exchanger,6,linear_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,6,linear_narx,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,6,linear_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,6,linear_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,6,mlp_state_space,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,6,mlp_state_space,judge_test_cooling_or_heating_change,0.6,1.0,0.4,10
heat_exchanger,6,mlp_state_space,judge_test_flow_rate_shift,0.7,0.9,0.2,10
heat_exchanger,6,mlp_state_space,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,6,mlp_state_space,judge_test_id,1.0,1.0,0.0,10
heat_exchanger,6,mlp_state_space,judge_test_inlet_temperature_spike,1.0,0.8,0.2,10
heat_exchanger,6,mlp_state_space,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,7,ensemble_mlp,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,7,ensemble_mlp,judge_test_cooling_or_heating_change,0.8,0.8,0.0,10
heat_exchanger,7,ensemble_mlp,judge_test_flow_rate_shift,0.6,0.4,0.2,10
heat_exchanger,7,ensemble_mlp,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,7,ensemble_mlp,judge_test_id,0.9,0.8,0.1,10
heat_exchanger,7,ensemble_mlp,judge_test_inlet_temperature_spike,1.0,0.8,0.2,10
heat_exchanger,7,ensemble_mlp,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,7,gradient_boosted_narx,judge_test_combined_disturbance_shift,1.0,0.9,0.1,10
heat_exchanger,7,gradient_boosted_narx,judge_test_cooling_or_heating_change,0.8,1.0,0.2,10
heat_exchanger,7,gradient_boosted_narx,judge_test_flow_rate_shift,0.6,0.9,0.3,10
heat_exchanger,7,gradient_boosted_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,7,gradient_boosted_narx,judge_test_id,0.9,0.9,0.0,10
heat_exchanger,7,gradient_boosted_narx,judge_test_inlet_temperature_spike,1.0,0.8,0.2,10
heat_exchanger,7,gradient_boosted_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,7,hold_last,judge_test_combined_disturbance_shift,1.0,0.0,1.0,10
heat_exchanger,7,hold_last,judge_test_cooling_or_heating_change,0.8,0.0,0.8,10
heat_exchanger,7,hold_last,judge_test_flow_rate_shift,0.6,0.0,0.6,10
heat_exchanger,7,hold_last,judge_test_heat_transfer_coefficient_shift,1.0,0.0,1.0,10
heat_exchanger,7,hold_last,judge_test_id,0.9,0.0,0.9,10
heat_exchanger,7,hold_last,judge_test_inlet_temperature_spike,1.0,0.0,1.0,10
heat_exchanger,7,hold_last,judge_test_unsafe_outlet_temperature_event,1.0,0.0,1.0,10
heat_exchanger,7,linear_narx,judge_test_combined_disturbance_shift,1.0,1.0,0.0,10
heat_exchanger,7,linear_narx,judge_test_cooling_or_heating_change,0.8,0.8,0.0,10
heat_exchanger,7,linear_narx,judge_test_flow_rate_shift,0.6,0.7,0.1,10
heat_exchanger,7,linear_narx,judge_test_heat_transfer_coefficient_shift,1.0,1.0,0.0,10
heat_exchanger,7,linear_narx,judge_test_id,0.9,0.9,0.0,10
heat_exchanger,7,linear_narx,judge_test_inlet_temperature_spike,1.0,1.0,0.0,10
heat_exchanger,7,linear_narx,judge_test_unsafe_outlet_temperature_event,1.0,1.0,0.0,10
heat_exchanger,7,mlp_state_space,judge_test_combined_disturbance_shift,1.0,0.9,0.1,10
