system_id,seed,model_id,split,rmse_mean,mae_mean,max_abs_error_mean,final_state_error_mean,n_scenarios
two_tank,1,mlp_state_space,judge_test_pump_degradation,0.04264906810115325,0.027983693104391465,0.11034163561748653,0.1330557870359364,10
two_tank,2,ensemble_mlp,judge_test_id,0.014378239070975343,0.011906057850740098,0.02937605048174028,0.026821189816995782,10
two_tank,2,ensemble_mlp,judge_test_ood_action_magnitude,0.286932907549638,0.22952838770218617,0.6023564826513285,0.6908798249624649,10
two_tank,2,ensemble_mlp,judge_test_ood_combined,0.17743295291441755,0.11496638858136325,0.44545869053866677,0.43915623074352234,10
two_tank,2,ensemble_mlp,judge_test_ood_inflow_spike,0.1766394493311687,0.11790194473356272,0.3787093414189428,0.29646713797560553,10
two_tank,2,ensemble_mlp,judge_test_pump_degradation,0.02676288548030767,0.017593907052411078,0.07612624124001396,0.07928275487862937,10
two_tank,2,gradient_boosted_narx,judge_test_id,0.03425784291353978,0.03039902122119239,0.053545453125101394,0.05906500403377648,10
two_tank,2,gradient_boosted_narx,judge_test_ood_action_magnitude,0.2308850891927854,0.18833660759494356,0.4261070886310184,0.4414582178602299,10
two_tank,2,gradient_boosted_narx,judge_test_ood_combined,0.192428569507966,0.13197508327788515,0.4671663265898638,0.4780483822816147,10
two_tank,2,gradient_boosted_narx,judge_test_ood_inflow_spike,0.21972371045907088,0.14517401888062306,0.45455029273805553,0.3980103296874259,10
two_tank,2,gradient_boosted_narx,judge_test_pump_degradation,0.09748670164360873,0.0707890346280625,0.21435806658016587,0.2870556200868051,10
two_tank,2,hold_last,judge_test_id,0.44042289902828413,0.39524564356882425,0.6763491514074118,0.8986753221688103,10
two_tank,2,hold_last,judge_test_ood_action_magnitude,0.526432492318795,0.4934062780717082,0.6507995494009035,0.8590034188815915,10
two_tank,2,hold_last,judge_test_ood_combined,0.46372504696225203,0.3616826349432853,0.9050534877598434,0.9622017338775759,10
two_tank,2,hold_last,judge_test_ood_inflow_spike,0.29905625076891235,0.22954296990718387,0.6246819947547442,0.6354665869196143,10
two_tank,2,hold_last,judge_test_pump_degradation,0.281633700289149,0.25892038645783255,0.3887472423760472,0.4314806746989313,10
two_tank,2,linear_narx,judge_test_id,0.0066049465049960844,0.005562196454568671,0.01073501323360948,0.007863963532565793,10
two_tank,2,linear_narx,judge_test_ood_action_magnitude,0.2882967980129769,0.23367768257933635,0.4820909056306255,0.681563474912863,10
two_tank,2,linear_narx,judge_test_ood_combined,0.19300884040657862,0.1194759426718722,0.46354337262032513,0.6545013736383793,10
two_tank,2,linear_narx,judge_test_ood_inflow_spike,0.016866525535205963,0.014498888092201229,0.030253932341322454,0.013712443760806214,10
two_tank,2,linear_narx,judge_test_pump_degradation,0.016516978395966005,0.013210155353813596,0.029461669178269912,0.04102008403707638,10
two_tank,2,mlp_state_space,judge_test_id,0.014567291026399556,0.011682199327360403,0.030353671798102243,0.02396785663752076,10
two_tank,2,mlp_state_space,judge_test_ood_action_magnitude,0.28635529761758877,0.22964337779053684,0.5957563206411605,0.6929447622629161,10
two_tank,2,mlp_state_space,judge_test_ood_combined,0.14975780018294402,0.09654024095520422,0.40247479247543244,0.4055333034927221,10
two_tank,2,mlp_state_space,judge_test_ood_inflow_spike,0.17486168456848217,0.11462230279543964,0.3808326056960428,0.28966379734683934,10
two_tank,2,mlp_state_space,judge_test_pump_degradation,0.02715117502930371,0.017844287482047663,0.07386132631853423,0.08091604358082811,10
two_tank,3,ensemble_mlp,judge_test_id,0.01520473892463901,0.012951531662862,0.02676951756744419,0.02167932541596402,10
two_tank,3,ensemble_mlp,judge_test_ood_action_magnitude,0.27253598582373256,0.22592392717198986,0.5062838912674891,0.5901390248380074,10
two_tank,3,ensemble_mlp,judge_test_ood_combined,0.1624061422907092,0.1053015682573371,0.4072363550072596,0.3832431292421242,10
two_tank,3,ensemble_mlp,judge_test_ood_inflow_spike,0.15316483604604292,0.10097473587160666,0.3257385181971194,0.26520563767099253,10
two_tank,3,ensemble_mlp,judge_test_pump_degradation,0.05720783701297769,0.041539661541663955,0.141698650028238,0.15929578378143225,10
two_tank,3,gradient_boosted_narx,judge_test_id,0.03702667000972995,0.03406824340200091,0.053904133521831675,0.058397926958596656,10
two_tank,3,gradient_boosted_narx,judge_test_ood_action_magnitude,0.2165681267527808,0.18154384195804874,0.3989561427482865,0.44942765725045436,10
two_tank,3,gradient_boosted_narx,judge_test_ood_combined,0.2098662822877913,0.14514544598175616,0.47496312739069246,0.469994870947714,10
two_tank,3,gradient_boosted_narx,judge_test_ood_inflow_spike,0.19069369564034777,0.1346714601861595,0.40273531798386725,0.33806417590648585,10
two_tank,3,gradient_boosted_narx,judge_test_pump_degradation,0.12130815481294517,0.09290663650849455,0.24110168222640183,0.3345852714480754,10
two_tank,3,hold_last,judge_test_id,0.4046009891505705,0.36371920136528607,0.6179048375898505,0.8170112323484291,10
two_tank,3,hold_last,judge_test_ood_action_magnitude,0.4233960717808782,0.397039490508572,0.5240641313314022,0.6815172047432377,10
two_tank,3,hold_last,judge_test_ood_combined,0.5050648635265915,0.40183571869549006,0.9658323927307626,1.047046974176972,10
two_tank,3,hold_last,judge_test_ood_inflow_spike,0.3756591510562144,0.3031522154549688,0.7551167462779691,0.8154453197780391,10
two_tank,3,hold_last,judge_test_pump_degradation,0.2696345240157153,0.24694980951519022,0.39126411362073793,0.4294336748655782,10
two_tank,3,linear_narx,judge_test_id,0.012444008288743447,0.011326417904248248,0.01818119426162701,0.013624586125587779,10
two_tank,3,linear_narx,judge_test_ood_action_magnitude,0.34577704657723607,0.2883311902308486,0.5283559598180863,0.7469197658865074,10
two_tank,3,linear_narx,judge_test_ood_combined,0.18845276756783932,0.11516839665216275,0.4597722212567555,0.648716174594477,10
two_tank,3,linear_narx,judge_test_ood_inflow_spike,0.009537981311240574,0.008292239249944777,0.015507196357106156,0.012215778620412098,10
two_tank,3,linear_narx,judge_test_pump_degradation,0.023364568373228093,0.01934489689543947,0.038227594332387496,0.040171905591867355,10
two_tank,3,mlp_state_space,judge_test_id,0.012442254073750774,0.010457935886952999,0.02357218967034482,0.015353555946935913,10
two_tank,3,mlp_state_space,judge_test_ood_action_magnitude,0.27368426725669,0.22254509076399326,0.5335498428351217,0.620028531656502,10
two_tank,3,mlp_state_space,judge_test_ood_combined,0.15381845996097612,0.10204233602159507,0.38156329926428256,0.3944629393174598,10
two_tank,3,mlp_state_space,judge_test_ood_inflow_spike,0.204667021624399,0.13617292423745192,0.43228990327640826,0.36435414924675574,10
two_tank,3,mlp_state_space,judge_test_pump_degradation,0.07153885701331261,0.04925318301483496,0.19071758079837764,0.2056185583496526,10
two_tank,4,ensemble_mlp,judge_test_id,0.029211057826196235,0.026716807084268167,0.04512264166386095,0.047639536237340754,10
two_tank,4,ensemble_mlp,judge_test_ood_action_magnitude,0.30481157665779723,0.2499108427061867,0.6330133288707861,0.691618195475941,10
two_tank,4,ensemble_mlp,judge_test_ood_combined,0.19207021453889891,0.12971358454437898,0.4662352214681166,0.43186517684989656,10
