system_id,seed,model_id,badness_target,bad_threshold,coverage,comparator_mode,calibrated_judge_id,baseline_judge_id,calibrated_far,baseline_far,absolute_margin,relative_margin,calibrated_accepted_count,baseline_accepted_count,calibrated_false_accept_count,baseline_false_accept_count,uses_test_labels_for_baseline_selection,is_deployable_comparator,is_diagnostic_comparator
two_tank,0,hold_last,bad_rmse,0.05,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,1.0,1.0,0.0,0.0,3,3,3,3,True,False,True
two_tank,0,hold_last,bad_rmse,0.05,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,1.0,1.0,0.0,0.0,3,3,3,3,False,True,False
two_tank,0,hold_last,bad_rmse,0.05,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,1.0,1.0,0.0,0.0,3,3,3,3,False,True,False
two_tank,0,hold_last,bad_rmse,0.05,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,1.0,1.0,0.0,0.0,3,3,3,3,False,True,False
two_tank,0,hold_last,bad_rmse,0.05,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,1.0,1.0,0.0,0.0,3,3,3,3,False,True,False
two_tank,0,hold_last,bad_rmse,0.05,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,1.0,1.0,0.0,0.0,5,5,5,5,True,False,True
two_tank,0,hold_last,bad_rmse,0.05,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,1.0,1.0,0.0,0.0,5,5,5,5,False,True,False
two_tank,0,hold_last,bad_rmse,0.05,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,1.0,1.0,0.0,0.0,5,5,5,5,False,True,False
two_tank,0,hold_last,bad_rmse,0.05,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,1.0,1.0,0.0,0.0,5,5,5,5,False,True,False
two_tank,0,hold_last,bad_rmse,0.05,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,1.0,1.0,0.0,0.0,5,5,5,5,False,True,False
two_tank,0,linear_narx,bad_rmse,0.05,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,linear_narx,bad_rmse,0.05,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.05,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.05,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.05,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.05,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
two_tank,0,linear_narx,bad_rmse,0.05,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.05,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.05,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.05,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.05,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,mlp_state_space,bad_rmse,0.05,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.05,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.05,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.05,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.05,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
two_tank,0,mlp_state_space,bad_rmse,0.05,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.05,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.05,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.05,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.05,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,ensemble_mlp,bad_rmse,0.05,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.05,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.05,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.05,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.05,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
two_tank,0,ensemble_mlp,bad_rmse,0.05,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.05,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.05,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.05,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.05,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,gradient_boosted_narx,bad_rmse,0.05,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.05,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.05,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.05,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.05,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
two_tank,0,gradient_boosted_narx,bad_rmse,0.05,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.05,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.05,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.05,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,hold_last,bad_rmse,0.1,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.6666666666666666,0.6666666666666666,0.0,0.0,3,3,2,2,True,False,True
two_tank,0,hold_last,bad_rmse,0.1,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.6666666666666666,0.6666666666666666,0.0,0.0,3,3,2,2,False,True,False
two_tank,0,hold_last,bad_rmse,0.1,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.6666666666666666,0.6666666666666666,0.0,0.0,3,3,2,2,False,True,False
two_tank,0,hold_last,bad_rmse,0.1,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.6666666666666666,0.6666666666666666,0.0,0.0,3,3,2,2,False,True,False
two_tank,0,hold_last,bad_rmse,0.1,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.6666666666666666,0.6666666666666666,0.0,0.0,3,3,2,2,False,True,False
two_tank,0,hold_last,bad_rmse,0.1,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.8,0.8,0.0,0.0,5,5,4,4,True,False,True
two_tank,0,hold_last,bad_rmse,0.1,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.8,0.8,0.0,0.0,5,5,4,4,False,True,False
two_tank,0,hold_last,bad_rmse,0.1,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.8,0.8,0.0,0.0,5,5,4,4,False,True,False
two_tank,0,hold_last,bad_rmse,0.1,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.8,0.8,0.0,0.0,5,5,4,4,False,True,False
two_tank,0,hold_last,bad_rmse,0.1,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.8,0.8,0.0,0.0,5,5,4,4,False,True,False
two_tank,0,linear_narx,bad_rmse,0.1,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,linear_narx,bad_rmse,0.1,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.1,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.1,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.1,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.1,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
two_tank,0,linear_narx,bad_rmse,0.1,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.1,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.1,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.1,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.1,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,invariant_only,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,mlp_state_space,bad_rmse,0.1,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.1,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.3333333333333333,0.3333333333333333,1.0,3,3,0,1,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.1,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.1,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.1,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,invariant_only,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
two_tank,0,mlp_state_space,bad_rmse,0.1,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.1,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.1,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.1,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.1,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,invariant_only,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,ensemble_mlp,bad_rmse,0.1,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.1,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.3333333333333333,0.3333333333333333,1.0,3,3,0,1,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.1,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.1,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.1,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,invariant_only,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
two_tank,0,ensemble_mlp,bad_rmse,0.1,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.1,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.1,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.1,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.1,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,gradient_boosted_narx,bad_rmse,0.1,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.1,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.3333333333333333,0.3333333333333333,1.0,3,3,0,1,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.1,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.1,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.1,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
two_tank,0,gradient_boosted_narx,bad_rmse,0.1,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.1,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.1,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,gradient_boosted_narx,bad_rmse,0.1,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,hold_last,bad_rmse,0.15,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.3333333333333333,0.3333333333333333,0.0,0.0,3,3,1,1,True,False,True
two_tank,0,hold_last,bad_rmse,0.15,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.3333333333333333,0.3333333333333333,0.0,0.0,3,3,1,1,False,True,False
two_tank,0,hold_last,bad_rmse,0.15,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.3333333333333333,0.3333333333333333,0.0,0.0,3,3,1,1,False,True,False
two_tank,0,hold_last,bad_rmse,0.15,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.3333333333333333,0.3333333333333333,0.0,0.0,3,3,1,1,False,True,False
two_tank,0,hold_last,bad_rmse,0.15,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.3333333333333333,0.3333333333333333,0.0,0.0,3,3,1,1,False,True,False
two_tank,0,hold_last,bad_rmse,0.15,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.6,0.6,0.0,0.0,5,5,3,3,True,False,True
two_tank,0,hold_last,bad_rmse,0.15,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.6,0.6,0.0,0.0,5,5,3,3,False,True,False
two_tank,0,hold_last,bad_rmse,0.15,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.6,0.6,0.0,0.0,5,5,3,3,False,True,False
two_tank,0,hold_last,bad_rmse,0.15,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.6,0.6,0.0,0.0,5,5,3,3,False,True,False
two_tank,0,hold_last,bad_rmse,0.15,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.6,0.6,0.0,0.0,5,5,3,3,False,True,False
two_tank,0,linear_narx,bad_rmse,0.15,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,linear_narx,bad_rmse,0.15,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.15,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.15,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.15,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.15,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
two_tank,0,linear_narx,bad_rmse,0.15,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.15,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.15,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,linear_narx,bad_rmse,0.15,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.15,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,invariant_only,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,mlp_state_space,bad_rmse,0.15,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.15,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.3333333333333333,0.3333333333333333,1.0,3,3,0,1,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.15,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.15,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.15,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,invariant_only,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
two_tank,0,mlp_state_space,bad_rmse,0.15,0.1,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.15,0.1,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.15,0.1,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,mlp_state_space,bad_rmse,0.15,0.1,best_calibrated_family_vs_per_system_target_baseline,logistic_calibrated_judge,learned_error_classifier,0.0,0.0,0.0,0.0,5,5,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.15,0.05,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,invariant_only,0.0,0.0,0.0,0.0,3,3,0,0,True,False,True
two_tank,0,ensemble_mlp,bad_rmse,0.15,0.05,global_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.15,0.05,per_system_calibration_selected_baseline,calibration_selected_candidate_ranker,conformal_risk_threshold,0.0,0.3333333333333333,0.3333333333333333,1.0,3,3,0,1,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.15,0.05,per_system_target_calibration_selected_baseline,calibration_selected_candidate_ranker,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.15,0.05,best_calibrated_family_vs_per_system_target_baseline,conservative_low_coverage_judge,learned_error_classifier,0.0,0.0,0.0,0.0,3,3,0,0,False,True,False
two_tank,0,ensemble_mlp,bad_rmse,0.15,0.1,row_wise_strongest_baseline_envelope,calibration_selected_candidate_ranker,invariant_only,0.0,0.0,0.0,0.0,5,5,0,0,True,False,True
