system_id,model_id,judge_id,split_group,scenario_type,coverage_requested,coverage_achieved,false_accept_rate,accepted_count,false_accept_count,bad_count_total,mean_error_accepted,mean_error_rejected,threshold,is_real_judge,is_oracle,is_calibrated
two_tank,hold_last,combined_linear,normal_policy,normal_policy,0.1,0.1,0.1,10,1,91,0.1197753782954795,0.5802033038771905,0.15,True,False,False
two_tank,hold_last,combined_linear,normal_policy,normal_policy,0.2,0.2,0.55,20,11,91,0.17685419726697343,0.6234870898320309,0.15,True,False,False
two_tank,hold_last,combined_linear,normal_policy,normal_policy,0.4,0.4,0.775,40,31,91,0.26801795284118407,0.7115888836375764,0.15,True,False,False
two_tank,hold_last,combined_linear,normal_policy,normal_policy,0.6,0.6,0.85,60,51,91,0.35174724097522003,0.8077804168347186,0.15,True,False,False
two_tank,hold_last,combined_linear,normal_policy,normal_policy,0.8,0.8,0.8875,80,71,91,0.43481292839827235,0.9315508430020076,0.15,True,False,False
two_tank,hold_last,combined_linear,normal_policy,normal_policy,1.0,1.0,0.91,100,91,91,0.5341605113190195,0.0,0.15,True,False,False
two_tank,hold_last,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.05,0.05,1.0,5,5,91,0.5254654978763048,0.5346181436054781,0.15,True,False,True
two_tank,hold_last,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.1,0.1,1.0,10,10,91,0.5499977876857207,0.5324008139449415,0.15,True,False,True
two_tank,hold_last,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.2,0.2,0.95,20,19,91,0.5886709025740381,0.5205329135052648,0.15,True,False,True
two_tank,hold_last,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.4,0.4,0.9,40,36,91,0.49292981471505615,0.5616476423883283,0.15,True,False,True
two_tank,hold_last,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.6,0.6,0.9166666666666666,60,55,91,0.5203818604157514,0.5548284876739213,0.15,True,False,True
two_tank,hold_last,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.8,0.8,0.925,80,74,91,0.530115291706876,0.5503413897675934,0.15,True,False,True
two_tank,hold_last,best_single_signal_selected_on_calibration,normal_policy,normal_policy,1.0,1.0,0.91,100,91,91,0.5341605113190194,0.0,0.15,True,False,True
two_tank,hold_last,rank_normalized_linear,normal_policy,normal_policy,0.05,0.05,0.4,5,2,91,0.15971958298792585,0.5538679285996033,0.15,True,False,True
two_tank,hold_last,rank_normalized_linear,normal_policy,normal_policy,0.1,0.1,0.6,10,6,91,0.2091896578582674,0.5702683839257696,0.15,True,False,True
two_tank,hold_last,rank_normalized_linear,normal_policy,normal_policy,0.2,0.2,0.75,20,15,91,0.2832701516411502,0.5968831012384868,0.15,True,False,True
two_tank,hold_last,rank_normalized_linear,normal_policy,normal_policy,0.4,0.4,0.775,40,31,91,0.3193889549919172,0.677341548870421,0.15,True,False,True
two_tank,hold_last,rank_normalized_linear,normal_policy,normal_policy,0.6,0.6,0.85,60,51,91,0.3927564253126124,0.74626664032863,0.15,True,False,True
two_tank,hold_last,rank_normalized_linear,normal_policy,normal_policy,0.8,0.8,0.8875,80,71,91,0.4445518497916588,0.8925951574284621,0.15,True,False,True
two_tank,hold_last,rank_normalized_linear,normal_policy,normal_policy,1.0,1.0,0.91,100,91,91,0.5341605113190194,0.0,0.15,True,False,True
two_tank,hold_last,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.05,0.05,0.0,5,0,91,0.09819407006242371,0.5571061134904193,0.15,True,False,True
two_tank,hold_last,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.1,0.1,0.1,10,1,91,0.1177797342958257,0.5804250420993744,0.15,True,False,True
two_tank,hold_last,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.2,0.2,0.55,20,11,91,0.17430996762306014,0.6241231472430092,0.15,True,False,True
two_tank,hold_last,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.4,0.4,0.775,40,31,91,0.26753713466262646,0.7119094290899483,0.15,True,False,True
two_tank,hold_last,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.6,0.6,0.85,60,51,91,0.3511501334333074,0.8086760781475875,0.15,True,False,True
two_tank,hold_last,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.8,0.8,0.8875,80,71,91,0.43440230326763807,0.9331933435245452,0.15,True,False,True
two_tank,hold_last,calibration_selected_candidate_ranker,normal_policy,normal_policy,1.0,1.0,0.91,100,91,91,0.5341605113190195,0.0,0.15,True,False,True
two_tank,hold_last,logistic_calibrated_judge,normal_policy,normal_policy,0.05,0.05,0.2,5,1,91,0.15290391484287472,0.5542266479756587,0.15,True,False,True
two_tank,hold_last,logistic_calibrated_judge,normal_policy,normal_policy,0.1,0.1,0.3,10,3,91,0.14629931671075927,0.5772561996088261,0.15,True,False,True
two_tank,hold_last,logistic_calibrated_judge,normal_policy,normal_policy,0.2,0.2,0.55,20,11,91,0.20009195768816448,0.6176776497267331,0.15,True,False,True
two_tank,hold_last,logistic_calibrated_judge,normal_policy,normal_policy,0.4,0.4,0.775,40,31,91,0.28489369856714303,0.700338386486937,0.15,True,False,True
two_tank,hold_last,logistic_calibrated_judge,normal_policy,normal_policy,0.6,0.6,0.85,60,51,91,0.35747970766824827,0.7991817167951762,0.15,True,False,True
two_tank,hold_last,logistic_calibrated_judge,normal_policy,normal_policy,0.8,0.8,0.8875,80,71,91,0.43614697430829547,0.9262146593619155,0.15,True,False,True
two_tank,hold_last,logistic_calibrated_judge,normal_policy,normal_policy,1.0,1.0,0.91,100,91,91,0.5341605113190194,0.0,0.15,True,False,True
two_tank,hold_last,isotonic_calibrated_judge,normal_policy,normal_policy,0.05,0.05,0.8,5,4,91,0.33995846962942,0.5443816714079458,0.15,True,False,True
two_tank,hold_last,isotonic_calibrated_judge,normal_policy,normal_policy,0.1,0.1,0.9,10,9,91,0.4196439458353945,0.5468845741505333,0.15,True,False,True
two_tank,hold_last,isotonic_calibrated_judge,normal_policy,normal_policy,0.2,0.2,0.95,20,19,91,0.4609516953259716,0.5524627153172814,0.15,True,False,True
