seed,system_id,model_id,judge_id,split_group,scenario_type,coverage_requested,coverage_achieved,false_accept_rate,accepted_count,false_accept_count,bad_count_total,mean_error_accepted,mean_error_rejected,threshold,is_real_judge,is_oracle,is_calibrated
0,two_tank,linear_narx,combined_linear,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.0081444743133721,0.0109558001520894,0.15,True,False,False
0,two_tank,linear_narx,combined_linear,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.0087067394811156,0.0,0.15,True,False,False
0,two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.0070016477625339,0.0087964811505146,0.15,True,False,True
0,two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.0067875642001979,0.0089199811789953,0.15,True,False,True
0,two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.0073730551867717,0.0090401605547015,0.15,True,False,True
0,two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.007703354472261,0.009375662820352,0.15,True,False,True
0,two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.0076894508015406,0.010232672500478,0.15,True,False,True
0,two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.0081177330236732,0.0110627653108852,0.15,True,False,True
0,two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.0087067394811156,0.0,0.15,True,False,True
0,two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.0067811318514507,0.0088080872510979,0.15,True,False,True
0,two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.0065839046598728,0.0089426100168092,0.15,True,False,True
0,two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.0074618308783337,0.009017966631811,0.15,True,False,True
0,two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.0087190898938608,0.0086985058726187,0.15,True,False,True
0,two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.0083236408625767,0.0092813874089239,0.15,True,False,True
0,two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.0081635743447183,0.0108794000267048,0.15,True,False,True
0,two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.0087067394811156,0.0,0.15,True,False,True
0,two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.007710661771947,0.0087591646237034,0.15,True,False,True
0,two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.0082738884573213,0.0087548340393149,0.15,True,False,True
0,two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.00814151710127,0.0088480450760769,0.15,True,False,True
0,two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.0082741407541754,0.008995138632409,0.15,True,False,True
0,two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.0078748995353016,0.0099544993998365,0.15,True,False,True
0,two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.0084070023486626,0.0099056880109275,0.15,True,False,True
0,two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.0087067394811156,0.0,0.15,True,False,True
0,two_tank,linear_narx,logistic_calibrated_judge,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.0085752777562527,0.0087136585192662,0.15,True,False,True
0,two_tank,linear_narx,logistic_calibrated_judge,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.0064931689263538,0.008952691764978,0.15,True,False,True
0,two_tank,linear_narx,logistic_calibrated_judge,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.0092992356270206,0.0085586154446393,0.15,True,False,True
